row_index,Molality,Monomer Molecular Weight,Degree of Polymerization,CONDUCTIVITY,Mol_smiles_clean,is_valid,Count_P,Count_Cl,Count_O,Count_Si,Count_C,Count_F,Count_N,Count_S,Heteroatom_count,Topological_diameter_bonds,Longest_chain_atoms_est,MolWt,MolLogP,LogP,TPSA,TPSA_ratio,NumHDonors,NumHAcceptors,NumRotatableBonds,HeavyAtomCount,LabuteASA,Chi0,Chi1,Kappa1,Kappa2,FractionCSP3,RingCount,NumAromaticRings,NumAliphaticRings,MolCharge,MaxCharge,MinCharge,MeanCharge,FG_carbonyl,FG_ester,FG_amine_primary,FG_amine_secondary,FG_tertiary_amine,FG_sulfonyl,FG_thiol,FG_phosphate,FG_ether,FG_aromatic_ring,AromaticAtomCount,EState_sum,EState_mean,EState_max,EState_min,EState_std,Total_formal_charge,Num_positive_atoms,Num_negative_atoms,SASA_sum,TFSI Diffusivity,Li Diffusivity,Poly Diffusivity,Transference Number
940,1.3485,475.76,19.0,3.9899e-05,CC(C)CC(C)(O)C(=O)NCCOC(=O),True,0,0,4,0,10,0,1,0,0,10.0,11,217.265,0.0726999999999997,0.0726999999999997,75.63,0.3481002462430673,2,4,7,15,89.80441542279748,11.897341225498538,6.897882694871238,13.900000000000002,6.396026049508072,0.8,0,0,0,0,0.2926409531536876,-0.466023580697446,-0.0726158213263981,2,1,0,1,1,0,0,0,1,0,0,42.75,2.85,11.45842970521542,-1.3657285761526832,3.9920773382504464,0,0,0,89.80441542279748,2.52e-08,1.3368e-08,1.0041e-08,0.06918
941,1.4208,448.74,31.0,0.00010761,COCCN(C)CC(CN)OC(=O),True,0,0,3,0,8,0,2,0,0,9.0,10,190.243,-0.935099999999998,-0.935099999999998,64.78999999999999,0.3405644360107862,1,5,8,13,78.78218275487941,10.104448006685086,6.239912065068585,12.35,7.971547640512057,0.875,0,0,0,0,0.2929476602407517,-0.4618673497502716,-0.0876186099803486,1,1,1,0,1,0,0,0,2,0,0,33.33333333333333,2.564102564102564,10.0487108686067,-0.222818405139834,2.822171127445181,0,0,0,78.78218275487941,3.049e-08,2.143e-08,1.8752e-08,0.30986
942,1.4919,475.77,31.0,5.1455e-05,CNCCCN(C)C(=O)C(CO)NC(=O),True,0,0,3,0,9,0,3,0,0,10.0,11,217.269,-1.838799999999997,-1.838799999999997,81.67000000000002,0.3758934776705375,3,4,8,15,89.63562393270541,11.681798275874712,7.167432419997151,13.86,8.191675267956287,0.7777777777777778,0,0,0,0,0.2467779658401963,-0.3936790887423211,-0.0872116543318046,2,0,0,2,2,0,0,0,0,0,0,42.0,2.8,11.582508030990171,-0.8314021164021168,3.859782171832799,0,0,0,89.63562393270541,1.3874e-08,1.6127e-08,8.4734e-09,0.34599
943,1.3167,463.71,31.0,7.3318e-05,COC(=O)CCNCC(CO)OC(=O),True,0,0,5,0,8,0,1,0,0,10.0,11,205.21,-1.326999999999999,-1.326999999999999,84.86000000000001,0.4135276058671605,2,6,8,14,82.18807642351113,10.811554787871634,6.739912065068585,12.86,8.457897201347688,0.75,0,0,0,0,0.3062957153716719,-0.4689602211772767,-0.0818809573084523,2,2,0,1,1,0,0,0,2,0,0,42.49999999999999,3.035714285714285,10.652706443688588,-0.5646787603930465,3.865525459033973,0,0,0,82.18807642351113,2.9587e-08,2.3792e-08,2.2895e-08,0.4144
944,1.3295,461.74,31.0,5.701e-05,CNCCNC(=O)C(NC(=O))C(C)O,True,0,0,3,0,8,0,3,0,0,9.0,10,203.242,-2.1825999999999977,-2.1825999999999977,90.46,0.4450851694039617,4,4,7,14,83.06071033171347,10.974691494688164,6.629427617536365,12.86,7.281450122748824,0.75,0,0,0,0,0.244806792172859,-0.390717056207615,-0.0930365905072364,2,0,0,3,3,0,0,0,0,0,0,40.83333333333333,2.9166666666666665,11.329170445956162,-0.9076058201058206,3.9974795172187,0,0,0,83.06071033171347,1.8186e-08,9.942e-09,7.617e-09,0.16307
945,1.4735,475.72,13.0,0.00016982,C=C(COC(=O))C(=O)NCCOCCO,True,0,0,5,0,9,0,1,0,0,12.0,13,217.22099999999992,-1.1592999999999996,-1.1592999999999996,84.86000000000001,0.3906620446457757,2,5,9,15,87.8634155057235,11.518661569058182,7.218744015013407,13.6,9.166608996539791,0.5555555555555556,0,0,0,0,0.2929168879625503,-0.4628358663362772,-0.0829665890171,2,1,0,1,1,0,0,0,2,0,0,45.33333333333333,3.0222222222222217,11.170065114008564,-0.3847699357520782,3.797193442903745,0,0,0,87.8634155057235,3.1004e-08,3.6648e-08,3.5256e-08,0.4604
946,1.4282,463.66,19.0,3.361e-05,CC(OC(=O))C(=O)NC(CO)C(=O)O,True,0,0,6,0,7,0,1,0,0,8.0,9,205.166,-1.8903999999999983,-1.8903999999999983,112.93000000000002,0.5504323328426739,3,5,6,14,79.66534493184744,11.137828201504696,6.523274467653717,12.37,5.921127886181343,0.5714285714285714,0,0,0,0,0.3281231333356024,-0.479651700031008,-0.0840932930716298,3,2,0,1,1,0,0,0,1,0,0,50.5,3.607142857142857,11.037268518518518,-1.3887018140589575,4.767242006172058,0,0,0,79.66534493184744,9.0707e-09,7.1137e-09,4.203e-09,0.049126
947,1.499,474.74,31.0,5.6448e-05,CNC(=O)C(C)NC(=O)C(CN)NC(=O),True,0,0,3,0,8,0,4,0,0,9.0,10,216.241,-2.689599999999997,-2.689599999999997,113.32,0.5240449313497441,4,4,6,15,87.76788937657393,11.844934982691242,7.061279270114503,13.369999999999996,6.769286478953965,0.625,0,0,0,0,0.2440267579302324,-0.3574002146145802,-0.085892748040237,3,0,1,3,4,0,0,0,0,0,0,45.99999999999999,3.066666666666666,11.402503779289493,-0.8105498866213157,4.198252290596412,0,0,0,87.76788937657393,1.1314e-08,8.4293e-09,4.213e-09,0.27682
948,1.4882,474.73,26.0,2.6414e-05,C=CCCOC(=O)C(C)(CO)COC(=O),True,0,0,5,0,10,0,0,0,0,10.0,11,216.23299999999995,0.2772999999999999,0.2772999999999999,72.83000000000001,0.3368126049215431,1,5,8,15,88.67849543651207,11.734204518682008,7.102700818994493,13.64,7.0013137015064,0.6,0,0,0,0,0.3171486192241874,-0.4665979638785418,-0.0714297315044878,2,2,0,0,0,0,0,0,2,0,0,44.91666666666667,2.994444444444445,11.464271541950112,-1.1923809523809523,4.006263657002468,0,0,0,88.67849543651207,2.4429e-08,1.4221e-08,1.9149e-08,-0.015801
949,1.4417,461.74,19.0,3.9002e-05,CNCC(CN(C)C(=O)CNC(=O))O,True,0,0,3,0,8,0,3,0,0,10.0,11,203.242,-2.228899999999998,-2.228899999999998,81.67,0.4018362346365416,3,4,7,14,83.2706818183088,10.974691494688164,6.612590865130759,12.86,7.281450122748824,0.75,0,0,0,0,0.2412861749346225,-0.3899522326243687,-0.0898536617296225,2,0,0,2,2,0,0,0,0,0,0,40.5,2.892857142857143,11.2146839569161,-0.5924248866213155,3.922924376963817,0,0,0,83.2706818183088,1.3259e-08,7.9082e-09,1.0917e-08,0.28259
950,1.4784,477.73,31.0,7.8481e-05,CCC(OC)C(=O)NCC(CO)OC(=O),True,0,0,5,0,9,0,1,0,0,9.0,10,219.237,-0.9384999999999994,-0.9384999999999994,84.86000000000001,0.3870697008260468,2,5,8,15,88.55301853790775,11.681798275874712,7.188600470052329,13.86,8.191675267956287,0.7777777777777778,0,0,0,0,0.2930034162886372,-0.460244547853317,-0.079428466816635,2,1,0,1,1,0,0,0,2,0,0,44.333333333333336,2.955555555555556,11.368328609221466,-0.7075812547241125,3.933686278593634,0,0,0,88.55301853790775,3.7325e-08,2.2581e-08,1.759e-08,-0.13717
951,1.4922,475.72,31.0,6.1825e-05,CCN(CC(N)=O)C(=O)C(CO)NC(=O),True,0,0,4,0,8,0,3,0,0,8.0,9,217.225,-2.572899999999998,-2.572899999999998,112.73,0.5189550005754401,3,4,7,15,87.22223243175723,11.844934982691242,7.061279270114503,13.369999999999996,6.769286478953965,0.625,0,0,0,0,0.2474953129006452,-0.3936790852599765,-0.086545573437878,3,0,1,1,2,0,0,0,0,0,0,48.66666666666666,3.2444444444444445,11.567685185185184,-1.0261111111111114,4.504459838405243,0,0,0,87.22223243175723,1.7751e-08,1.1958e-08,6.4607e-09,0.27564
952,1.4814,475.72,26.0,4.0035e-05,CC(=CCNC(CO)COC(=O))C(=O)O,True,0,0,5,0,9,0,1,0,0,10.0,11,217.221,-0.8591999999999991,-0.8591999999999991,95.86,0.4413017157641297,3,5,8,15,87.54410402841265,11.681798275874712,7.112590865130759,13.6,7.953912553950084,0.5555555555555556,0,0,0,0,0.3304903231598129,-0.477889199902915,-0.0890735629911085,2,2,0,1,1,0,0,0,1,0,0,47.16666666666667,3.144444444444445,10.400113851095997,-0.9847314867304944,4.013261590660703,0,0,0,87.54410402841265,1.5597e-08,1.7142e-08,1.8438e-08,0.40169
953,1.4922,475.72,31.0,7.7836e-05,COCC=CC(=O)NCC(CO)OC(=O),True,0,0,5,0,9,0,1,0,0,11.0,12,217.221,-1.1608999999999994,-1.1608999999999994,84.86000000000001,0.3906620446457756,2,5,8,15,87.86341550572351,11.518661569058182,7.239912065068585,13.6,9.166608996539791,0.5555555555555556,0,0,0,0,0.293003417785413,-0.4602443455567007,-0.0828480590691924,2,1,0,1,1,0,0,0,2,0,0,45.00000000000001,3.0000000000000004,11.063517573696146,-0.7062267206265227,3.8100379398855178,0,0,0,87.86341550572351,2.1743e-08,2.3815e-08,1.7743e-08,0.36726
954,1.4811,475.76,26.0,6.6732e-05,CC(=O)CN(C)CC(C)(CO)COC(=O),True,0,0,4,0,10,0,1,0,0,9.0,10,217.265,-0.3211999999999997,-0.3211999999999997,66.84,0.3076427404321912,1,5,8,15,90.0143869093928,11.897341225498538,6.931669413113384,14.06,6.526490931255662,0.8,0,0,0,0,0.2925980248635441,-0.467173783141953,-0.0729462337440141,2,1,0,0,0,0,0,0,1,0,0,42.41666666666667,2.827777777777778,10.85079372952885,-0.5227083333333333,3.809557542910264,0,0,0,90.0143869093928,3.1847e-08,1.9528e-08,2.2306e-08,0.084686
955,1.4332,417.73,22.0,3.0087e-05,CCC(CC(C)CO)NC(=O),True,0,0,2,0,8,0,1,0,0,7.0,8,159.22899999999998,0.5295,0.5295,49.33,0.3098053746490903,2,2,6,11,67.79946386445361,8.69023444431199,5.239912065068584,10.43,6.160248407637458,0.875,0,0,0,0,0.2068376474719482,-0.3960976157413076,-0.0869278483852795,1,0,0,1,1,0,0,0,0,0,0,28.66666666666667,2.6060606060606064,10.070373677248678,0.1915051020408162,3.3092099530854973,0,0,0,67.79946386445361,2.3034e-08,9.1682e-09,1.0543e-08,-0.45552
956,1.495,473.75,26.0,4.1613e-05,CC=C(NC=N)NC(CO)C(C)OC(=O),True,0,0,3,0,9,0,3,0,0,9.0,10,215.253,-0.4436299999999997,-0.4436299999999997,94.44,0.4387395297626514,4,5,8,15,88.82356135904567,11.681798275874712,7.188600470052329,13.439999999999998,7.807968324368289,0.5555555555555556,0,0,0,0,0.2929202770571545,-0.4625997729731491,-0.0976164203417672,1,1,0,2,2,0,0,0,1,0,0,42.333333333333336,2.8222222222222224,10.118645990803728,-0.4490891912320487,3.269529218994512,0,0,0,88.82356135904567,2.1279e-08,1.2943e-08,1.2131e-08,0.028715
957,1.2552,473.7,31.0,5.1673e-05,C#CCN(CC(=O)O)CC(COC(=O))O,True,0,0,5,0,9,0,1,0,0,9.0,10,215.205,-1.4598999999999993,-1.4598999999999993,87.07000000000001,0.4045909713993634,2,5,8,15,87.44290393905148,11.681798275874712,7.095754112725151,13.42,7.789745749181,0.5555555555555556,0,0,0,0,0.3172336352118313,-0.4802854671434995,-0.0875555531786715,2,2,0,0,0,0,0,0,1,0,0,49.0,3.2666666666666666,10.4007564090451,-1.0335595133114974,4.138420519038599,0,0,0,87.44290393905148,3.4087e-08,1.0922e-08,1.4632e-08,-0.24915
958,1.3157,434.67,31.0,0.0001043,CCONC(=O)C(CO)NC(=O),True,0,0,4,0,6,0,2,0,0,8.0,9,176.17200000000005,-1.8389999999999995,-1.8389999999999995,87.66,0.497581908589333,3,4,6,12,69.84854764829707,9.397341225498538,5.756748817474191,10.86,6.562732585153756,0.6666666666666666,0,0,0,0,0.2679713699938713,-0.3936776676201284,-0.0900934242484241,2,0,0,2,2,0,0,0,0,0,0,38.49999999999999,3.2083333333333326,10.905601851851852,-0.9499537037037042,4.096532202897815,0,0,0,69.84854764829707,3.1657e-08,2.1843e-08,1.1422e-08,0.029875
959,1.4897,479.75,19.0,0.00015564,COCCOCC(CNCCOC(=O))O,True,0,0,5,0,9,0,1,0,0,13.0,14,221.253,-1.2270999999999983,-1.2270999999999983,77.02,0.3481082742380894,2,6,11,15,89.50504166737086,11.355524862241651,7.308060412490448,14.310000000000002,11.385131480090156,0.8888888888888888,0,0,0,0,0.2926227745608555,-0.4665463407612816,-0.0928676880996755,1,1,0,1,1,0,0,0,3,0,0,40.333333333333336,2.688888888888889,9.773541620247206,-0.5573266250944824,3.22707369209274,0,0,0,89.50504166737086,5.5809e-08,2.9757e-08,4.2315e-08,0.25572
960,1.3572,461.78,26.0,3.2066e-05,CC(C)CCCNC(CO)COC(=O),True,0,0,3,0,10,0,1,0,0,10.0,11,203.282,0.5460999999999997,0.5460999999999997,58.56,0.2880727265571964,2,4,9,14,85.64289332275372,10.811554787871634,6.7019072626078,13.39,8.96515082928919,0.9,0,0,0,0,0.2926348225276108,-0.4661451000108517,-0.0832429944959596,1,1,0,1,1,0,0,0,1,0,0,35.16666666666667,2.5119047619047623,9.912886423891564,-0.1320719954648528,3.085106880185116,0,0,0,85.64289332275372,3.9522e-08,2.382e-08,2.2957e-08,-0.20589
961,1.4533,461.78,13.0,0.00013675,CN(CCCCCOC(=O))CCCO,True,0,0,3,0,10,0,1,0,0,12.0,13,203.28199999999995,0.6438999999999999,0.6438999999999999,49.77,0.2448323019254041,1,4,10,14,85.85286480934906,10.648418081055103,6.808060412490447,13.39,10.470710250201776,0.9,0,0,0,0,0.2925755189849163,-0.467900979074025,-0.0813674073865701,1,1,0,0,0,0,0,0,1,0,0,34.5,2.4642857142857144,9.80989360934988,0.2614233241505967,2.950946597999637,0,0,0,85.85286480934906,6.267e-08,3.2789e-08,6.4595e-08,0.19879
962,1.4854,476.71,31.0,0.00012927,COC(=O)C(C)NC(=O)C(CN)OC(=O),True,0,0,5,0,8,0,2,0,0,9.0,10,218.209,-1.8355999999999988,-1.8355999999999988,107.72,0.4936551654606364,2,6,6,15,86.89525546837162,11.844934982691242,7.061279270114503,13.369999999999996,6.769286478953965,0.625,0,0,0,0,0.3275642214958472,-0.4674934498149148,-0.0718887114325165,3,2,1,1,2,0,0,0,2,0,0,48.00000000000001,3.2000000000000006,11.312226001511716,-1.088327664399093,4.250384253108343,0,0,0,86.89525546837162,2.8974e-08,1.9836e-08,1.0192e-08,0.014666
963,1.3864,448.74,19.0,0.00018524,COCCN(CCNC(=O))CCO,True,0,0,3,0,8,0,2,0,0,9.0,10,190.243,-1.3268999999999984,-1.3268999999999984,61.8,0.3248476947903471,2,4,9,13,78.67284276416387,9.941311299868556,6.346065214951233,12.35,9.438105726872248,0.875,0,0,0,0,0.2066677097914528,-0.3950445450627791,-0.0973636686542947,1,0,0,1,1,0,0,0,1,0,0,34.0,2.6153846153846154,9.954559240362812,0.129765447845805,3.11949212415122,0,0,0,78.67284276416387,5.1823e-08,2.3597e-08,4.5347e-08,0.19385
964,1.4743,476.75,26.0,4.9435e-05,CC(=O)NCCCNC(CO)COC(=O),True,0,0,4,0,9,0,2,0,0,11.0,12,218.253,-1.3638999999999983,-1.3638999999999983,87.66,0.4016439636568569,3,5,9,15,88.98933549200892,11.518661569058182,7.2019072626078,13.86,9.416378045555534,0.7777777777777778,0,0,0,0,0.2926348225276698,-0.4661450999753254,-0.0870645893934524,2,1,0,2,2,0,0,0,1,0,0,43.0,2.8666666666666667,10.5079198512126,-0.2430295729402873,3.685877072013983,0,0,0,88.98933549200892,1.6462e-08,7.0742e-09,7.568e-09,0.23413
965,1.4431,448.74,14.0,0.00022478,CN(CCO)CCOCCNC(=O),True,0,0,3,0,8,0,2,0,0,11.0,12,190.243,-1.3268999999999984,-1.3268999999999984,61.8,0.3248476947903471,2,4,9,13,78.67284276416386,9.941311299868556,6.308060412490447,12.35,9.438105726872248,0.875,0,0,0,0,0.2067029508609519,-0.3950447740977589,-0.0964968282333027,1,0,0,1,1,0,0,0,1,0,0,34.0,2.6153846153846154,9.828282005142125,0.1698386644219978,3.0976517945138573,0,0,0,78.67284276416386,4.4981e-08,2.9588e-08,4.6175e-08,0.35986
966,1.2873,472.76,26.0,7.9695e-05,CC(C)(CC(CNCCC#N)OC(=O))O,True,0,0,3,0,10,0,2,0,0,9.0,10,214.265,0.1922799999999999,0.1922799999999999,82.35,0.3843371525914171,2,5,8,15,90.03547300422245,11.73420451868201,6.992511824357958,13.880000000000004,7.208547227632938,0.8,0,0,0,0,0.2929018103733266,-0.4631152772100552,-0.0702796720872775,1,1,0,1,1,0,0,0,1,0,0,42.083333333333336,2.805555555555556,10.206005527210884,-0.8704511920508944,3.5537087864067667,0,0,0,90.03547300422245,3.0527e-08,1.9573e-08,1.7063e-08,0.23596
967,1.3677,473.79,17.0,6.6459e-05,C=CC(CO)NCCC(OC(=O))C(C)C,True,0,0,3,0,11,0,1,0,0,9.0,10,215.293,0.7105999999999992,0.7105999999999992,58.56,0.2720014120291881,2,4,9,15,91.31823240496608,11.681798275874712,7.150595667591544,14.13,8.43933976477927,0.7272727272727273,0,0,0,0,0.2928632334506495,-0.4642638959072359,-0.0814009930253959,1,1,0,1,1,0,0,0,1,0,0,38.5,2.566666666666667,10.230285808767952,-0.0888487339380201,3.096548345465706,0,0,0,91.31823240496608,4.0772e-08,1.7096e-08,2.7817e-08,0.050599
968,1.3232,433.68,31.0,9.6331e-05,CC(=O)CNCC(COC(=O))O,True,0,0,4,0,7,0,1,0,0,9.0,10,175.184,-1.3010999999999993,-1.3010999999999993,75.63,0.43171750844826,2,5,7,12,70.70958907960765,9.397341225498538,5.663902460147014,11.06,6.750627156166105,0.7142857142857143,0,0,0,0,0.2926715282265287,-0.4650924054115144,-0.0821561474962402,2,1,0,1,1,0,0,0,1,0,0,37.5,3.125,10.407726363693625,-0.7550462962962967,4.032509921123958,0,0,0,70.70958907960765,3.3018e-08,2.3908e-08,1.8358e-08,0.25716
969,1.435,463.71,17.0,3.9579e-05,COC(=O)C(CNCCCOC(=O))O,True,0,0,5,0,8,0,1,0,0,11.0,12,205.21,-1.3269999999999993,-1.3269999999999993,84.86,0.4135276058671605,2,6,8,14,82.18807642351115,10.811554787871634,6.718744015013407,12.86,8.457897201347688,0.75,0,0,0,0,0.3355201701019844,-0.4678492577556697,-0.0817622834763946,2,2,0,1,1,0,0,0,2,0,0,42.5,3.0357142857142856,10.694771904132024,-1.1463061644410857,3.90148803744557,0,0,0,82.18807642351115,1.8049e-08,1.23e-08,1.7062e-08,0.30077
970,1.4279,463.71,19.0,4.2334e-05,COCC(COC(=O))NC(=O)C(C)O,True,0,0,5,0,8,0,1,0,0,8.0,9,205.21,-1.328599999999999,-1.328599999999999,84.86,0.4135276058671605,2,5,7,14,82.18807642351115,10.974691494688164,6.612590865130757,12.86,7.281450122748824,0.75,0,0,0,0,0.2926531546517134,-0.465618449537879,-0.0827971156689629,2,1,0,1,1,0,0,0,2,0,0,42.83333333333333,3.0595238095238093,11.030655706727137,-1.0920488473167047,3.98845695712251,0,0,0,82.18807642351115,1.9538e-08,9.2974e-09,1.265e-08,0.048154
971,1.4919,475.77,31.0,6.4363e-05,CNCC(C)NC(=O)CC(CNC(=O))O,True,0,0,3,0,9,0,3,0,0,11.0,12,217.269,-1.792499999999998,-1.792499999999998,90.46,0.4163502386442612,4,4,8,15,89.42565244611009,11.681798275874712,7.095754112725151,13.86,8.191675267956287,0.7777777777777778,0,0,0,0,0.22242219471079,-0.3907547709608403,-0.0913448678279364,2,0,0,3,3,0,0,0,0,0,0,42.333333333333336,2.8222222222222224,11.28685941043084,-0.8361243386243389,3.849416923471376,0,0,0,89.42565244611009,1.3281e-08,1.4782e-08,1.014e-08,0.38445
972,1.3295,461.74,31.0,0.00010543,CC(C(N)=O)N(C)CC(CNC(=O))O,True,0,0,3,0,8,0,3,0,0,9.0,10,203.242,-2.101099999999997,-2.101099999999997,95.66,0.470670432292538,3,4,7,14,83.06071033171347,11.137828201504696,6.4852696651929325,12.86,6.334418031732691,0.75,0,0,0,0,0.233983802846143,-0.3899515914893659,-0.095065665510437,2,0,1,1,2,0,0,0,0,0,0,41.83333333333333,2.9880952380952377,10.763397659989922,-0.701851851851852,3.944950793545537,0,0,0,83.06071033171347,2.3469e-08,2.3478e-08,9.3937e-09,0.33715
973,1.4121,422.72,31.0,5.1931e-05,CCSCC(CO)OC(=O),True,0,0,3,0,6,0,0,1,1,7.0,8,164.226,0.2733999999999999,0.2733999999999999,46.53,0.2833290709144715,1,4,6,10,64.75637270692448,7.819990956308912,4.846065214951232,9.78,6.89389521640091,0.8333333333333334,0,0,0,0,0.2929669892574326,-0.4612518935826549,-0.0793589356061498,1,1,0,0,0,0,0,0,1,0,0,28.166666666666664,2.8166666666666664,9.794721749811035,-0.3310648148148152,3.454612588375153,0,0,0,64.75637270692448,3.3496e-08,2.0485e-08,2.2272e-08,-0.0057181
974,1.4919,475.77,31.0,9.1888e-05,CNC(=O)CCN(C)CC(CN)OC(=O),True,0,0,3,0,9,0,3,0,0,10.0,11,217.269,-1.4453999999999962,-1.4453999999999962,84.66,0.3896552200267871,2,5,8,15,89.74496392342093,11.681798275874712,7.133758915185936,13.86,8.191675267956287,0.7777777777777778,0,0,0,0,0.2929476601963238,-0.461867362560737,-0.0823520231255968,2,1,1,1,2,0,0,0,1,0,0,41.0,2.7333333333333334,10.947397801713278,-0.3081594860166292,3.452470478433263,0,0,0,89.74496392342093,2.7384e-08,1.5091e-08,1.1947e-08,0.23653
975,1.46,477.73,13.0,6.1406e-05,CC(O)C(=O)NCCCOCCOC(=O),True,0,0,5,0,9,0,1,0,0,12.0,13,219.237,-0.9368999999999998,-0.9368999999999998,84.86000000000001,0.3870697008260468,2,5,9,15,88.55301853790775,11.518661569058182,7.180739212552622,13.86,9.416378045555534,0.7777777777777778,0,0,0,0,0.2926600258203946,-0.4654459094940923,-0.0811527458537946,2,1,0,1,1,0,0,0,2,0,0,44.0,2.933333333333333,10.8560803607868,-0.9797131828575736,3.805442867515375,0,0,0,88.55301853790775,1.9149e-08,1.1835e-08,1.4501e-08,0.19497
976,1.4125,459.76,16.0,8.844e-05,C=CC(CO)NCCCC(C)OC(=O),True,0,0,3,0,10,0,1,0,0,10.0,11,201.266,0.4645999999999994,0.4645999999999994,58.56,0.2909582343763974,2,4,9,14,84.95329029056948,10.811554787871634,6.739912065068584,13.13,8.716089425041865,0.7,0,0,0,0,0.2928424286557262,-0.4648837257018302,-0.0842840278805654,1,1,0,1,1,0,0,0,1,0,0,36.66666666666666,2.619047619047619,9.96467189307873,-0.0441708658772155,3.09703708533538,0,0,0,84.95329029056948,4.8059e-08,2.2207e-08,3.2743e-08,0.10712
977,1.2608,472.76,31.0,0.00010836,CCCN(CCC#N)CC(COC(=O))O,True,0,0,3,0,10,0,2,0,0,10.0,11,214.265,0.14598,0.14598,73.56,0.3433131869414044,1,5,9,15,90.24544449081776,11.518661569058182,7.239912065068584,13.880000000000004,9.435606308498532,0.8,0,0,0,0,0.292671529492705,-0.4650922288567533,-0.0703319525915823,1,1,0,0,0,0,0,0,1,0,0,41.333333333333336,2.7555555555555555,9.902843859383362,-0.6801455026455028,3.467922626147829,0,0,0,90.24544449081776,4.4892e-08,3.3683e-08,2.0955e-08,0.23017
978,1.4434,448.7,14.0,0.00012898,O=C(COCCOC(=O))NCCN,True,0,0,4,0,7,0,2,0,0,11.0,12,190.199,-1.7490999999999977,-1.7490999999999977,90.65,0.4766060809993743,2,5,8,13,76.36879125393124,9.941311299868556,6.308060412490447,11.86,8.95208103130755,0.7142857142857143,0,0,0,0,0.2926600281218108,-0.4654455659848389,-0.0880475434077912,2,1,1,1,2,0,0,0,2,0,0,38.66666666666666,2.974358974358974,10.832609126984128,-0.2254138321995458,3.636016890865437,0,0,0,76.36879125393124,2.4371e-08,1.6265e-08,1.772e-08,0.35835
979,1.3295,461.74,31.0,6.181e-05,CCNCC(=O)NCC(CN)OC(=O),True,0,0,3,0,8,0,3,0,0,10.0,11,203.242,-1.787599999999997,-1.787599999999997,93.45000000000002,0.4597966955648933,3,5,8,14,83.17005032242899,10.811554787871634,6.739912065068585,12.86,8.457897201347688,0.75,0,0,0,0,0.2929658325593189,-0.4613513835040387,-0.0869826067772246,2,1,1,2,3,0,0,0,1,0,0,39.5,2.821428571428572,11.068265306122449,-0.4462254346182921,3.5822773845594447,0,0,0,83.17005032242899,1.9449e-08,1.3972e-08,7.4627e-09,0.40796
980,1.4212,448.7,31.0,9.5409e-05,CNCC(=O)NCC(CO)OC(=O),True,0,0,4,0,7,0,2,0,0,9.0,10,190.199,-2.144099999999999,-2.144099999999999,87.66,0.4608857039206305,3,5,7,13,76.2594512632157,10.104448006685086,6.239912065068585,11.86,7.50609880875532,0.7142857142857143,0,0,0,0,0.2930034162626762,-0.4602445554043324,-0.0906916751531121,2,1,0,2,2,0,0,0,1,0,0,40.0,3.076923076923077,10.868560090702948,-0.6682350718065007,3.961407419668362,0,0,0,76.2594512632157,1.9834e-08,1.7429e-08,1.1962e-08,0.23488
981,1.4582,480.76,31.0,9.7573e-05,CS(C)(=O)=NC(=O)CC(CNC(=O))O,True,0,0,4,0,7,0,2,1,1,9.0,10,222.266,-1.2623999999999989,-1.2623999999999989,95.83,0.4311500634375028,2,4,5,14,82.87449486156623,11.190234444311992,6.348353872014526,13.05,5.711649246416475,0.7142857142857143,0,0,0,0,0.2559190969376743,-0.3907527542059666,-0.069736103472843,2,0,0,1,1,0,0,0,0,0,0,45.41666666666667,3.2440476190476195,11.051823585915848,-2.46508362990258,4.662188062975203,0,0,0,82.87449486156623,2.244e-08,2.3055e-08,8.6023e-09,0.12087
982,1.3444,463.71,26.0,5.1746e-05,CCOC(=O)CNC(CO)COC(=O),True,0,0,5,0,8,0,1,0,0,10.0,11,205.21,-1.326999999999999,-1.326999999999999,84.86000000000001,0.4135276058671606,2,6,8,14,82.18807642351113,10.811554787871634,6.739912065068585,12.86,8.457897201347688,0.75,0,0,0,0,0.3194169362436055,-0.4661449094838799,-0.0808039504947434,2,2,0,1,1,0,0,0,2,0,0,42.5,3.0357142857142856,10.860517290249431,-0.4401795162509454,3.917302192017722,0,0,0,82.18807642351113,3.3702e-08,2.093e-08,3.0424e-08,0.023093
983,1.4851,476.75,31.0,0.00012661,CCOCCCNC(=O)C(CO)NC(=O),True,0,0,4,0,9,0,2,0,0,11.0,12,218.253,-1.363899999999998,-1.363899999999998,87.66,0.4016439636568569,3,4,9,15,88.98933549200892,11.518661569058182,7.256748817474191,13.86,9.416378045555534,0.7777777777777778,0,0,0,0,0.2444708534913455,-0.3936792299556089,-0.0875383154215636,2,0,0,2,2,0,0,0,1,0,0,43.0,2.8666666666666667,11.263585207231042,-0.8661171212312089,3.8764933332517297,0,0,0,88.98933549200892,4.6429e-08,2.2244e-08,1.6514e-08,0.13413
